year,region,industry,pounds_per_hour_worked,quarter,avg_jobs_000,industry_group
2006,southeast,Q,19.200987165195656,2006 Q4,479,human health social work activities
2006,southeast,R,19.609103031130978,2006 Q1,123,arts entertainment recreation
2006,southeast,R,19.609103031130978,2006 Q2,123,arts entertainment recreation
2006,southeast,R,19.609103031130978,2006 Q3,124,arts entertainment recreation
2006,southeast,R,19.609103031130978,2006 Q4,124,arts entertainment recreation
2006,southeast,ST,24.29753546894647,2006 Q1,158,other services and domestic
2006,southeast,ST,24.29753546894647,2006 Q2,160,other services and domestic
2006,southeast,ST,24.29753546894647,2006 Q3,162,other services and domestic
2006,southeast,ST,24.29753546894647,2006 Q4,165,other services and domestic
2006,southwest,ABDE,30.616329958106277,2006 Q1,83,"agriculture, mining, water, electricity"
2006,southwest,ABDE,30.616329958106277,2006 Q2,82,"agriculture, mining, water, electricity"
2006,southwest,ABDE,30.616329958106277,2006 Q3,73,"agriculture, mining, water, electricity"
2006,southwest,ABDE,30.616329958106277,2006 Q4,73,"agriculture, mining, water, electricity"
2006,southwest,C,25.184390649981946,2006 Q1,266,manufacturing
2006,southwest,C,25.184390649981946,2006 Q2,269,manufacturing
2006,southwest,C,25.184390649981946,2006 Q3,265,manufacturing
2006,southwest,C,25.184390649981946,2006 Q4,263,manufacturing
2006,southwest,F,19.73123623825254,2006 Q1,194,construction
2006,southwest,F,19.73123623825254,2006 Q2,196,construction
2006,southwest,F,19.73123623825254,2006 Q3,185,construction
2006,southwest,F,19.73123623825254,2006 Q4,195,construction
2006,southwest,G,17.849855923663334,2006 Q1,435,wholesale retail trade repair of motor vehicles and motorcycles
2006,southwest,G,17.849855923663334,2006 Q2,432,wholesale retail trade repair of motor vehicles and motorcycles
2006,southwest,G,17.849855923663334,2006 Q3,443,wholesale retail trade repair of motor vehicles and motorcycles
2006,southwest,G,17.849855923663334,2006 Q4,444,wholesale retail trade repair of motor vehicles and motorcycles
2006,southwest,H,20.240425447963947,2006 Q1,104,transport storage
2006,southwest,H,20.240425447963947,2006 Q2,102,transport storage
2006,southwest,H,20.240425447963947,2006 Q3,99,transport storage
2006,southwest,H,20.240425447963947,2006 Q4,100,transport storage
2006,southwest,I,12.253899408596782,2006 Q1,185,accommodation food service activities
2006,southwest,I,12.253899408596782,2006 Q2,188,accommodation food service activities
2006,southwest,I,12.253899408596782,2006 Q3,186,accommodation food service activities
2006,southwest,I,12.253899408596782,2006 Q4,188,accommodation food service activities
2006,southwest,J,31.593518050085464,2006 Q1,83,information communication
2006,southwest,J,31.593518050085464,2006 Q2,81,information communication
2006,southwest,J,31.593518050085464,2006 Q3,81,information communication
2006,southwest,J,31.593518050085464,2006 Q4,80,information communication
2006,southwest,K,43.38959909475325,2006 Q1,85,financial insurance activities
2006,southwest,K,43.38959909475325,2006 Q2,84,financial insurance activities
2006,southwest,K,43.38959909475325,2006 Q3,82,financial insurance activities
2006,southwest,K,43.38959909475325,2006 Q4,85,financial insurance activities
2006,southwest,L,225.45655210369648,2006 Q1,42,real estate activities
2006,southwest,L,225.45655210369648,2006 Q2,43,real estate activities
2006,southwest,L,225.45655210369648,2006 Q3,42,real estate activities
2006,southwest,L,225.45655210369648,2006 Q4,41,real estate activities
2006,southwest,M,18.874752280090927,2006 Q1,162,professional scientific technical activities
2006,southwest,M,18.874752280090927,2006 Q2,166,professional scientific technical activities
2006,southwest,M,18.874752280090927,2006 Q3,167,professional scientific technical activities
2006,southwest,M,18.874752280090927,2006 Q4,171,professional scientific technical activities
2006,southwest,N,14.986687082422163,2006 Q1,178,administrative support service activities
2006,southwest,N,14.986687082422163,2006 Q2,174,administrative support service activities
2006,southwest,N,14.986687082422163,2006 Q3,178,administrative support service activities
2006,southwest,N,14.986687082422163,2006 Q4,183,administrative support service activities
2006,southwest,O,23.874120423429037,2006 Q1,173,public admin defence compulsory social security
2006,southwest,O,23.874120423429037,2006 Q2,171,public admin defence compulsory social security
2006,southwest,O,23.874120423429037,2006 Q3,171,public admin defence compulsory social security
2006,southwest,O,23.874120423429037,2006 Q4,172,public admin defence compulsory social security
2006,southwest,P,23.785240845191574,2006 Q1,218,education
2006,southwest,P,23.785240845191574,2006 Q2,220,education
2006,southwest,P,23.785240845191574,2006 Q3,220,education
2006,southwest,P,23.785240845191574,2006 Q4,220,education
2006,southwest,Q,18.368946006730262,2006 Q1,315,human health social work activities
2006,southwest,Q,18.368946006730262,2006 Q2,314,human health social work activities
2006,southwest,Q,18.368946006730262,2006 Q3,313,human health social work activities
2006,southwest,Q,18.368946006730262,2006 Q4,322,human health social work activities
2006,southwest,R,16.52370581108446,2006 Q1,68,arts entertainment recreation
2006,southwest,R,16.52370581108446,2006 Q2,67,arts entertainment recreation
2006,southwest,R,16.52370581108446,2006 Q3,70,arts entertainment recreation
2006,southwest,R,16.52370581108446,2006 Q4,69,arts entertainment recreation
2006,southwest,ST,21.377342808891402,2006 Q1,90,other services and domestic
2006,southwest,ST,21.377342808891402,2006 Q2,94,other services and domestic
2006,southwest,ST,21.377342808891402,2006 Q3,97,other services and domestic
2006,southwest,ST,21.377342808891402,2006 Q4,88,other services and domestic
2006,wales,ABDE,18.786301271903998,2006 Q1,48,"agriculture, mining, water, electricity"
2006,wales,ABDE,18.786301271903998,2006 Q2,52,"agriculture, mining, water, electricity"
2006,wales,ABDE,18.786301271903998,2006 Q3,51,"agriculture, mining, water, electricity"
2006,wales,ABDE,18.786301271903998,2006 Q4,50,"agriculture, mining, water, electricity"
2006,wales,C,24.701286244677682,2006 Q1,170,manufacturing
2006,wales,C,24.701286244677682,2006 Q2,164,manufacturing
2006,wales,C,24.701286244677682,2006 Q3,164,manufacturing
2006,wales,C,24.701286244677682,2006 Q4,162,manufacturing
2006,wales,F,17.897583097195497,2006 Q1,114,construction
2006,wales,F,17.897583097195497,2006 Q2,120,construction
2006,wales,F,17.897583097195497,2006 Q3,113,construction
2006,wales,F,17.897583097195497,2006 Q4,113,construction
2006,wales,G,16.1424437615802,2006 Q1,214,wholesale retail trade repair of motor vehicles and motorcycles
2006,wales,G,16.1424437615802,2006 Q2,213,wholesale retail trade repair of motor vehicles and motorcycles
2006,wales,G,16.1424437615802,2006 Q3,214,wholesale retail trade repair of motor vehicles and motorcycles
2006,wales,G,16.1424437615802,2006 Q4,212,wholesale retail trade repair of motor vehicles and motorcycles
2006,wales,H,19.37957199195291,2006 Q1,53,transport storage
2006,wales,H,19.37957199195291,2006 Q2,54,transport storage
2006,wales,H,19.37957199195291,2006 Q3,51,transport storage
2006,wales,H,19.37957199195291,2006 Q4,52,transport storage
2006,wales,I,10.641475308675673,2006 Q1,94,accommodation food service activities
2006,wales,I,10.641475308675673,2006 Q2,94,accommodation food service activities
2006,wales,I,10.641475308675673,2006 Q3,99,accommodation food service activities
2006,wales,I,10.641475308675673,2006 Q4,100,accommodation food service activities
2006,wales,J,28.96658403527533,2006 Q1,28,information communication
2006,wales,J,28.96658403527533,2006 Q2,30,information communication
2006,wales,J,28.96658403527533,2006 Q3,32,information communication
2006,wales,J,28.96658403527533,2006 Q4,32,information communication
2006,wales,K,35.307783032915935,2006 Q1,33,financial insurance activities
2006,wales,K,35.307783032915935,2006 Q2,35,financial insurance activities
2006,wales,K,35.307783032915935,2006 Q3,35,financial insurance activities
2006,wales,K,35.307783032915935,2006 Q4,36,financial insurance activities
2006,wales,L,332.25417163781395,2006 Q1,13,real estate activities
2006,wales,L,332.25417163781395,2006 Q2,14,real estate activities
2006,wales,L,332.25417163781395,2006 Q3,16,real estate activities
2006,wales,L,332.25417163781395,2006 Q4,14,real estate activities
2006,wales,M,17.322821114228287,2006 Q1,65,professional scientific technical activities
2006,wales,M,17.322821114228287,2006 Q2,67,professional scientific technical activities
2006,wales,M,17.322821114228287,2006 Q3,67,professional scientific technical activities
2006,wales,M,17.322821114228287,2006 Q4,67,professional scientific technical activities
2006,wales,N,15.078046554107898,2006 Q1,78,administrative support service activities
2006,wales,N,15.078046554107898,2006 Q2,79,administrative support service activities
2006,wales,N,15.078046554107898,2006 Q3,78,administrative support service activities
2006,wales,N,15.078046554107898,2006 Q4,82,administrative support service activities
2006,wales,O,23.05467338247337,2006 Q1,92,public admin defence compulsory social security
2006,wales,O,23.05467338247337,2006 Q2,90,public admin defence compulsory social security
2006,wales,O,23.05467338247337,2006 Q3,91,public admin defence compulsory social security
2006,wales,O,23.05467338247337,2006 Q4,91,public admin defence compulsory social security
2006,wales,P,21.757285593689573,2006 Q1,121,education
2006,wales,P,21.757285593689573,2006 Q2,122,education
2006,wales,P,21.757285593689573,2006 Q3,121,education
2006,wales,P,21.757285593689573,2006 Q4,122,education
2006,wales,Q,18.22878095010435,2006 Q1,190,human health social work activities
2006,wales,Q,18.22878095010435,2006 Q2,193,human health social work activities
2006,wales,Q,18.22878095010435,2006 Q3,195,human health social work activities
2006,wales,Q,18.22878095010435,2006 Q4,194,human health social work activities
2006,wales,R,10.296756333183168,2006 Q1,38,arts entertainment recreation
2006,wales,R,10.296756333183168,2006 Q2,42,arts entertainment recreation
2006,wales,R,10.296756333183168,2006 Q3,41,arts entertainment recreation
2006,wales,R,10.296756333183168,2006 Q4,40,arts entertainment recreation
2006,wales,ST,20.562034065881377,2006 Q1,40,other services and domestic
2006,wales,ST,20.562034065881377,2006 Q2,38,other services and domestic
2006,wales,ST,20.562034065881377,2006 Q3,39,other services and domestic
2006,wales,ST,20.562034065881377,2006 Q4,37,other services and domestic
2006,scotland,ABDE,35.34218470446445,2006 Q1,104,"agriculture, mining, water, electricity"
2006,scotland,ABDE,35.34218470446445,2006 Q2,109,"agriculture, mining, water, electricity"
2006,scotland,ABDE,35.34218470446445,2006 Q3,113,"agriculture, mining, water, electricity"
2006,scotland,ABDE,35.34218470446445,2006 Q4,111,"agriculture, mining, water, electricity"
2006,scotland,C,28.36827760612036,2006 Q1,226,manufacturing
2006,scotland,C,28.36827760612036,2006 Q2,228,manufacturing
2006,scotland,C,28.36827760612036,2006 Q3,227,manufacturing
2006,scotland,C,28.36827760612036,2006 Q4,227,manufacturing
2006,scotland,F,21.610676646753557,2006 Q1,195,construction
2006,scotland,F,21.610676646753557,2006 Q2,197,construction
2006,scotland,F,21.610676646753557,2006 Q3,197,construction
2006,scotland,F,21.610676646753557,2006 Q4,211,construction
2006,scotland,G,18.029791562078998,2006 Q1,390,wholesale retail trade repair of motor vehicles and motorcycles
2006,scotland,G,18.029791562078998,2006 Q2,390,wholesale retail trade repair of motor vehicles and motorcycles
2006,scotland,G,18.029791562078998,2006 Q3,384,wholesale retail trade repair of motor vehicles and motorcycles
2006,scotland,G,18.029791562078998,2006 Q4,389,wholesale retail trade repair of motor vehicles and motorcycles
2006,scotland,H,19.732315424817436,2006 Q1,117,transport storage
2006,scotland,H,19.732315424817436,2006 Q2,117,transport storage
2006,scotland,H,19.732315424817436,2006 Q3,113,transport storage
2006,scotland,H,19.732315424817436,2006 Q4,116,transport storage
2006,scotland,I,11.50980532830283,2006 Q1,199,accommodation food service activities
2006,scotland,I,11.50980532830283,2006 Q2,197,accommodation food service activities
2006,scotland,I,11.50980532830283,2006 Q3,198,accommodation food service activities
2006,scotland,I,11.50980532830283,2006 Q4,196,accommodation food service activities
2006,scotland,J,29.284124655662612,2006 Q1,73,information communication
2006,scotland,J,29.284124655662612,2006 Q2,74,information communication
2006,scotland,J,29.284124655662612,2006 Q3,78,information communication
2006,scotland,J,29.284124655662612,2006 Q4,77,information communication
2006,scotland,K,45.8484728236911,2006 Q1,115,financial insurance activities
2006,scotland,K,45.8484728236911,2006 Q2,114,financial insurance activities
2006,scotland,K,45.8484728236911,2006 Q3,100,financial insurance activities
2006,scotland,K,45.8484728236911,2006 Q4,100,financial insurance activities
2006,scotland,L,243.52357842711052,2006 Q1,31,real estate activities
2006,scotland,L,243.52357842711052,2006 Q2,31,real estate activities
2006,scotland,L,243.52357842711052,2006 Q3,33,real estate activities
2006,scotland,L,243.52357842711052,2006 Q4,33,real estate activities
2006,scotland,M,21.844168939362117,2006 Q1,161,professional scientific technical activities
2006,scotland,M,21.844168939362117,2006 Q2,157,professional scientific technical activities
2006,scotland,M,21.844168939362117,2006 Q3,165,professional scientific technical activities
2006,scotland,M,21.844168939362117,2006 Q4,164,professional scientific technical activities
2006,scotland,N,15.728171600034717,2006 Q1,185,administrative support service activities
2006,scotland,N,15.728171600034717,2006 Q2,182,administrative support service activities
2006,scotland,N,15.728171600034717,2006 Q3,185,administrative support service activities
2006,scotland,N,15.728171600034717,2006 Q4,186,administrative support service activities
2006,scotland,O,23.361982726108902,2006 Q1,176,public admin defence compulsory social security
2006,scotland,O,23.361982726108902,2006 Q2,177,public admin defence compulsory social security
2006,scotland,O,23.361982726108902,2006 Q3,178,public admin defence compulsory social security
2006,scotland,O,23.361982726108902,2006 Q4,178,public admin defence compulsory social security
2006,scotland,P,25.086954991653464,2006 Q1,209,education
2006,scotland,P,25.086954991653464,2006 Q2,209,education
2006,scotland,P,25.086954991653464,2006 Q3,203,education
2006,scotland,P,25.086954991653464,2006 Q4,204,education
2006,scotland,Q,19.016633645043846,2006 Q1,394,human health social work activities
2006,scotland,Q,19.016633645043846,2006 Q2,399,human health social work activities
2006,scotland,Q,19.016633645043846,2006 Q3,400,human health social work activities
2006,scotland,Q,19.016633645043846,2006 Q4,391,human health social work activities
2006,scotland,R,13.915707660385491,2006 Q1,78,arts entertainment recreation
2006,scotland,R,13.915707660385491,2006 Q2,79,arts entertainment recreation
2006,scotland,R,13.915707660385491,2006 Q3,83,arts entertainment recreation
2006,scotland,R,13.915707660385491,2006 Q4,78,arts entertainment recreation
2006,scotland,ST,20.68935713752115,2006 Q1,76,other services and domestic
2006,scotland,ST,20.68935713752115,2006 Q2,77,other services and domestic
2006,scotland,ST,20.68935713752115,2006 Q3,78,other services and domestic
2006,scotland,ST,20.68935713752115,2006 Q4,75,other services and domestic
2006,northernireland,ABDE,11.247288524761366,2006 Q1,44,"agriculture, mining, water, electricity"
2006,northernireland,ABDE,11.247288524761366,2006 Q2,44,"agriculture, mining, water, electricity"
2006,northernireland,ABDE,11.247288524761366,2006 Q3,43,"agriculture, mining, water, electricity"
2006,northernireland,ABDE,11.247288524761366,2006 Q4,44,"agriculture, mining, water, electricity"
2006,northernireland,C,21.758459720293363,2006 Q1,93,manufacturing
2006,northernireland,C,21.758459720293363,2006 Q2,94,manufacturing
2006,northernireland,C,21.758459720293363,2006 Q3,94,manufacturing
2006,northernireland,C,21.758459720293363,2006 Q4,94,manufacturing
2006,northernireland,F,19.75456868236555,2006 Q1,75,construction
2006,northernireland,F,19.75456868236555,2006 Q2,75,construction
2006,northernireland,F,19.75456868236555,2006 Q3,73,construction
2006,northernireland,F,19.75456868236555,2006 Q4,77,construction
2006,northernireland,G,18.65417411565836,2006 Q1,140,wholesale retail trade repair of motor vehicles and motorcycles
2006,northernireland,G,18.65417411565836,2006 Q2,141,wholesale retail trade repair of motor vehicles and motorcycles
2006,northernireland,G,18.65417411565836,2006 Q3,144,wholesale retail trade repair of motor vehicles and motorcycles
2006,northernireland,G,18.65417411565836,2006 Q4,144,wholesale retail trade repair of motor vehicles and motorcycles
2006,northernireland,H,15.741152663426943,2006 Q1,34,transport storage
2006,northernireland,H,15.741152663426943,2006 Q2,33,transport storage
2006,northernireland,H,15.741152663426943,2006 Q3,32,transport storage
2006,northernireland,H,15.741152663426943,2006 Q4,31,transport storage
2006,northernireland,I,12.209085558654449,2006 Q1,48,accommodation food service activities
2006,northernireland,I,12.209085558654449,2006 Q2,48,accommodation food service activities
2006,northernireland,I,12.209085558654449,2006 Q3,48,accommodation food service activities
2006,northernireland,I,12.209085558654449,2006 Q4,48,accommodation food service activities
2006,northernireland,J,29.485066945937582,2006 Q1,19,information communication
2006,northernireland,J,29.485066945937582,2006 Q2,18,information communication
2006,northernireland,J,29.485066945937582,2006 Q3,18,information communication
2006,northernireland,J,29.485066945937582,2006 Q4,18,information communication
2006,northernireland,K,37.021931310674624,2006 Q1,21,financial insurance activities
2006,northernireland,K,37.021931310674624,2006 Q2,21,financial insurance activities
2006,northernireland,K,37.021931310674624,2006 Q3,20,financial insurance activities
2006,northernireland,K,37.021931310674624,2006 Q4,21,financial insurance activities
2006,northernireland,L,260.11194043756825,2006 Q1,9,real estate activities
2006,northernireland,L,260.11194043756825,2006 Q2,9,real estate activities
2006,northernireland,L,260.11194043756825,2006 Q3,10,real estate activities
2006,northernireland,L,260.11194043756825,2006 Q4,9,real estate activities
2006,northernireland,M,23.627630275684837,2006 Q1,29,professional scientific technical activities
2006,northernireland,M,23.627630275684837,2006 Q2,30,professional scientific technical activities
2006,northernireland,M,23.627630275684837,2006 Q3,31,professional scientific technical activities
2006,northernireland,M,23.627630275684837,2006 Q4,34,professional scientific technical activities
2006,northernireland,N,14.723493091142979,2006 Q1,40,administrative support service activities
2006,northernireland,N,14.723493091142979,2006 Q2,41,administrative support service activities
2006,northernireland,N,14.723493091142979,2006 Q3,41,administrative support service activities
2006,northernireland,N,14.723493091142979,2006 Q4,43,administrative support service activities
2006,northernireland,O,20.617570651846723,2006 Q1,65,public admin defence compulsory social security
2006,northernireland,O,20.617570651846723,2006 Q2,65,public admin defence compulsory social security
2006,northernireland,O,20.617570651846723,2006 Q3,65,public admin defence compulsory social security
2006,northernireland,O,20.617570651846723,2006 Q4,64,public admin defence compulsory social security
2006,northernireland,P,25.788750140719348,2006 Q1,76,education
2006,northernireland,P,25.788750140719348,2006 Q2,74,education
2006,northernireland,P,25.788750140719348,2006 Q3,77,education
2006,northernireland,P,25.788750140719348,2006 Q4,77,education
2006,northernireland,Q,16.993232278527962,2006 Q1,117,human health social work activities
2006,northernireland,Q,16.993232278527962,2006 Q2,117,human health social work activities
2006,northernireland,Q,16.993232278527962,2006 Q3,117,human health social work activities
2006,northernireland,Q,16.993232278527962,2006 Q4,119,human health social work activities
2006,northernireland,R,9.502676272013822,2006 Q1,18,arts entertainment recreation
2006,northernireland,R,9.502676272013822,2006 Q2,19,arts entertainment recreation
2006,northernireland,R,9.502676272013822,2006 Q3,19,arts entertainment recreation
2006,northernireland,R,9.502676272013822,2006 Q4,17,arts entertainment recreation
2006,northernireland,ST,20.49583396809267,2006 Q1,19,other services and domestic
2006,northernireland,ST,20.49583396809267,2006 Q2,19,other services and domestic
2006,northernireland,ST,20.49583396809267,2006 Q3,18,other services and domestic
2006,northernireland,ST,20.49583396809267,2006 Q4,19,other services and domestic
2007,northeast,ABDE,56.52139756524619,2007 Q1,18,"agriculture, mining, water, electricity"
2007,northeast,ABDE,56.52139756524619,2007 Q2,18,"agriculture, mining, water, electricity"
2007,northeast,ABDE,56.52139756524619,2007 Q3,20,"agriculture, mining, water, electricity"
2007,northeast,ABDE,56.52139756524619,2007 Q4,22,"agriculture, mining, water, electricity"
2007,northeast,C,25.701341113569484,2007 Q1,137,manufacturing
2007,northeast,C,25.701341113569484,2007 Q2,134,manufacturing
2007,northeast,C,25.701341113569484,2007 Q3,134,manufacturing
2007,northeast,C,25.701341113569484,2007 Q4,133,manufacturing
2007,northeast,F,18.406192322523335,2007 Q1,99,construction
2007,northeast,F,18.406192322523335,2007 Q2,103,construction
2007,northeast,F,18.406192322523335,2007 Q3,98,construction
2007,northeast,F,18.406192322523335,2007 Q4,99,construction
2007,northeast,G,17.9260498628396,2007 Q1,187,wholesale retail trade repair of motor vehicles and motorcycles
2007,northeast,G,17.9260498628396,2007 Q2,184,wholesale retail trade repair of motor vehicles and motorcycles
2007,northeast,G,17.9260498628396,2007 Q3,179,wholesale retail trade repair of motor vehicles and motorcycles
2007,northeast,G,17.9260498628396,2007 Q4,180,wholesale retail trade repair of motor vehicles and motorcycles
2007,northeast,H,18.739286917444193,2007 Q1,45,transport storage
2007,northeast,H,18.739286917444193,2007 Q2,45,transport storage
2007,northeast,H,18.739286917444193,2007 Q3,46,transport storage
2007,northeast,H,18.739286917444193,2007 Q4,45,transport storage
2007,northeast,I,13.51120374714504,2007 Q1,73,accommodation food service activities
2007,northeast,I,13.51120374714504,2007 Q2,76,accommodation food service activities
2007,northeast,I,13.51120374714504,2007 Q3,75,accommodation food service activities
2007,northeast,I,13.51120374714504,2007 Q4,76,accommodation food service activities
2007,northeast,J,32.42870735954332,2007 Q1,34,information communication
2007,northeast,J,32.42870735954332,2007 Q2,32,information communication
2007,northeast,J,32.42870735954332,2007 Q3,31,information communication
2007,northeast,J,32.42870735954332,2007 Q4,32,information communication
2007,northeast,K,44.772258941916085,2007 Q1,33,financial insurance activities
2007,northeast,K,44.772258941916085,2007 Q2,33,financial insurance activities
2007,northeast,K,44.772258941916085,2007 Q3,32,financial insurance activities
2007,northeast,K,44.772258941916085,2007 Q4,31,financial insurance activities
2007,northeast,L,236.00328220982132,2007 Q1,14,real estate activities
2007,northeast,L,236.00328220982132,2007 Q2,14,real estate activities
2007,northeast,L,236.00328220982132,2007 Q3,14,real estate activities
2007,northeast,L,236.00328220982132,2007 Q4,15,real estate activities
2007,northeast,M,17.00356779348183,2007 Q1,61,professional scientific technical activities
2007,northeast,M,17.00356779348183,2007 Q2,61,professional scientific technical activities
2007,northeast,M,17.00356779348183,2007 Q3,58,professional scientific technical activities
2007,northeast,M,17.00356779348183,2007 Q4,57,professional scientific technical activities
2007,northeast,N,13.137570174981965,2007 Q1,80,administrative support service activities
2007,northeast,N,13.137570174981965,2007 Q2,85,administrative support service activities
2007,northeast,N,13.137570174981965,2007 Q3,87,administrative support service activities
2007,northeast,N,13.137570174981965,2007 Q4,86,administrative support service activities
2007,northeast,O,21.18912891480074,2007 Q1,89,public admin defence compulsory social security
2007,northeast,O,21.18912891480074,2007 Q2,89,public admin defence compulsory social security
2007,northeast,O,21.18912891480074,2007 Q3,89,public admin defence compulsory social security
2007,northeast,O,21.18912891480074,2007 Q4,89,public admin defence compulsory social security
2007,northeast,P,24.372429266478008,2007 Q1,101,education
2007,northeast,P,24.372429266478008,2007 Q2,102,education
2007,northeast,P,24.372429266478008,2007 Q3,102,education
2007,northeast,P,24.372429266478008,2007 Q4,103,education
2007,northeast,Q,18.845622550355504,2007 Q1,160,human health social work activities
2007,northeast,Q,18.845622550355504,2007 Q2,163,human health social work activities
2007,northeast,Q,18.845622550355504,2007 Q3,166,human health social work activities
2007,northeast,Q,18.845622550355504,2007 Q4,167,human health social work activities
2007,northeast,R,14.996210893573878,2007 Q1,29,arts entertainment recreation
2007,northeast,R,14.996210893573878,2007 Q2,29,arts entertainment recreation
2007,northeast,R,14.996210893573878,2007 Q3,29,arts entertainment recreation
2007,northeast,R,14.996210893573878,2007 Q4,32,arts entertainment recreation
2007,northeast,ST,19.867659791645995,2007 Q1,36,other services and domestic
2007,northeast,ST,19.867659791645995,2007 Q2,34,other services and domestic
2007,northeast,ST,19.867659791645995,2007 Q3,34,other services and domestic
2007,northeast,ST,19.867659791645995,2007 Q4,36,other services and domestic
2007,northwest,ABDE,30.430174029935017,2007 Q1,58,"agriculture, mining, water, electricity"
2007,northwest,ABDE,30.430174029935017,2007 Q2,54,"agriculture, mining, water, electricity"
2007,northwest,ABDE,30.430174029935017,2007 Q3,59,"agriculture, mining, water, electricity"
2007,northwest,ABDE,30.430174029935017,2007 Q4,61,"agriculture, mining, water, electricity"
2007,northwest,C,30.04385003735599,2007 Q1,387,manufacturing
2007,northwest,C,30.04385003735599,2007 Q2,390,manufacturing
2007,northwest,C,30.04385003735599,2007 Q3,376,manufacturing
2007,northwest,C,30.04385003735599,2007 Q4,370,manufacturing
2007,northwest,F,21.793877975690428,2007 Q1,236,construction
2007,northwest,F,21.793877975690428,2007 Q2,243,construction
2007,northwest,F,21.793877975690428,2007 Q3,251,construction
2007,northwest,F,21.793877975690428,2007 Q4,266,construction
2007,northwest,G,19.474953839409263,2007 Q1,564,wholesale retail trade repair of motor vehicles and motorcycles
2007,northwest,G,19.474953839409263,2007 Q2,567,wholesale retail trade repair of motor vehicles and motorcycles
2007,northwest,G,19.474953839409263,2007 Q3,567,wholesale retail trade repair of motor vehicles and motorcycles
2007,northwest,G,19.474953839409263,2007 Q4,560,wholesale retail trade repair of motor vehicles and motorcycles
2007,northwest,H,20.675929319200964,2007 Q1,177,transport storage
2007,northwest,H,20.675929319200964,2007 Q2,178,transport storage
2007,northwest,H,20.675929319200964,2007 Q3,175,transport storage
2007,northwest,H,20.675929319200964,2007 Q4,180,transport storage
2007,northwest,I,12.835309990057562,2007 Q1,221,accommodation food service activities
2007,northwest,I,12.835309990057562,2007 Q2,218,accommodation food service activities
2007,northwest,I,12.835309990057562,2007 Q3,219,accommodation food service activities
2007,northwest,I,12.835309990057562,2007 Q4,220,accommodation food service activities
2007,northwest,J,35.303067425324016,2007 Q1,107,information communication
2007,northwest,J,35.303067425324016,2007 Q2,107,information communication
2007,northwest,J,35.303067425324016,2007 Q3,101,information communication
2007,northwest,J,35.303067425324016,2007 Q4,100,information communication
2007,northwest,K,45.78879733064844,2007 Q1,113,financial insurance activities
2007,northwest,K,45.78879733064844,2007 Q2,113,financial insurance activities
2007,northwest,K,45.78879733064844,2007 Q3,111,financial insurance activities
2007,northwest,K,45.78879733064844,2007 Q4,110,financial insurance activities
2007,northwest,L,249.97976293347847,2007 Q1,49,real estate activities
2007,northwest,L,249.97976293347847,2007 Q2,51,real estate activities
2007,northwest,L,249.97976293347847,2007 Q3,52,real estate activities
2007,northwest,L,249.97976293347847,2007 Q4,54,real estate activities
2007,northwest,M,23.378729854057696,2007 Q1,218,professional scientific technical activities
2007,northwest,M,23.378729854057696,2007 Q2,220,professional scientific technical activities
2007,northwest,M,23.378729854057696,2007 Q3,227,professional scientific technical activities
2007,northwest,M,23.378729854057696,2007 Q4,221,professional scientific technical activities
2007,northwest,N,17.456064797397367,2007 Q1,259,administrative support service activities
2007,northwest,N,17.456064797397367,2007 Q2,258,administrative support service activities
2007,northwest,N,17.456064797397367,2007 Q3,258,administrative support service activities
2007,northwest,N,17.456064797397367,2007 Q4,263,administrative support service activities
2007,northwest,O,19.590091314663326,2007 Q1,184,public admin defence compulsory social security
2007,northwest,O,19.590091314663326,2007 Q2,187,public admin defence compulsory social security
2007,northwest,O,19.590091314663326,2007 Q3,186,public admin defence compulsory social security
2007,northwest,O,19.590091314663326,2007 Q4,185,public admin defence compulsory social security
2007,northwest,P,24.209826381969652,2007 Q1,286,education
2007,northwest,P,24.209826381969652,2007 Q2,291,education
2007,northwest,P,24.209826381969652,2007 Q3,289,education
2007,northwest,P,24.209826381969652,2007 Q4,292,education
2007,northwest,Q,20.658953109597153,2007 Q1,406,human health social work activities
2007,northwest,Q,20.658953109597153,2007 Q2,408,human health social work activities
2007,northwest,Q,20.658953109597153,2007 Q3,415,human health social work activities
2007,northwest,Q,20.658953109597153,2007 Q4,414,human health social work activities
2007,northwest,R,16.10303139241488,2007 Q1,87,arts entertainment recreation
2007,northwest,R,16.10303139241488,2007 Q2,85,arts entertainment recreation
2007,northwest,R,16.10303139241488,2007 Q3,86,arts entertainment recreation
2007,northwest,R,16.10303139241488,2007 Q4,85,arts entertainment recreation
2007,northwest,ST,23.260199590200138,2007 Q1,99,other services and domestic
2007,northwest,ST,23.260199590200138,2007 Q2,92,other services and domestic
2007,northwest,ST,23.260199590200138,2007 Q3,94,other services and domestic
2007,northwest,ST,23.260199590200138,2007 Q4,92,other services and domestic
2007,yorkshirehumber,ABDE,43.200461316345795,2007 Q1,45,"agriculture, mining, water, electricity"
2007,yorkshirehumber,ABDE,43.200461316345795,2007 Q2,50,"agriculture, mining, water, electricity"
2007,yorkshirehumber,ABDE,43.200461316345795,2007 Q3,46,"agriculture, mining, water, electricity"
2007,yorkshirehumber,ABDE,43.200461316345795,2007 Q4,43,"agriculture, mining, water, electricity"
2007,yorkshirehumber,C,26.424207561839534,2007 Q1,301,manufacturing
