year,region,industry,pounds_per_hour_worked
2003,northernireland,ALLINDUSTRIES,19.068304802384578
2003,northernireland,ABDE,10.892641301630112
2003,northernireland,C,20.777096950857533
2003,northernireland,F,16.21199224814769
2003,northernireland,G,15.291261437685568
2003,northernireland,H,15.250049786062993
2003,northernireland,I,10.67198291973394
2003,northernireland,J,35.81301081075579
2003,northernireland,K,27.40885431869464
2003,northernireland,L,457.24291277013384
2003,northernireland,M,19.667833588543164
2003,northernireland,N,11.917120760741037
2003,northernireland,O,17.93489691825925
2003,northernireland,P,21.877798831320213
2003,northernireland,Q,14.94019725916548
2003,northernireland,R,10.354677605096889
2003,northernireland,ST,16.07442878199668
2004,uk,ALLINDUSTRIES,24.950850969090034
2004,uk,ABDE,45.20827170249993
2004,uk,C,23.261653159655353
2004,uk,F,19.119950204165782
2004,uk,G,17.914070501329622
2004,uk,H,20.253989520550338
2004,uk,I,12.716769313281327
2004,uk,J,38.14207854754608
2004,uk,K,41.88782866534057
2004,uk,L,304.2023469405974
2004,uk,M,22.30715841583731
2004,uk,N,15.76321832305739
2004,uk,O,21.27818343995102
2004,uk,P,23.306037078435327
2004,uk,Q,17.94196273253188
2004,uk,R,16.763331660810753
2004,uk,ST,20.94579890932648
2004,northeast,ALLINDUSTRIES,21.90098610286619
2004,northeast,ABDE,37.669486070421826
2004,northeast,C,22.292936390561714
2004,northeast,F,18.77590729612811
2004,northeast,G,15.609395826366846
2004,northeast,H,17.090349395276565
2004,northeast,I,12.188819199088984
2004,northeast,J,38.553388019400344
2004,northeast,K,40.92404471438384
2004,northeast,L,336.71836788579554
2004,northeast,M,15.492604383274362
2004,northeast,N,12.693540468842679
2004,northeast,O,18.591272089151108
2004,northeast,P,21.17033635484812
2004,northeast,Q,16.39560941640365
2004,northeast,R,15.050103554732315
2004,northeast,ST,19.54555158999731
2004,northwest,ALLINDUSTRIES,22.96580073035816
2004,northwest,ABDE,42.268164606707145
2004,northwest,C,25.83728346424192
2004,northwest,F,17.36852118977057
2004,northwest,G,17.072874641914066
2004,northwest,H,18.846653776737377
2004,northwest,I,12.24359876744435
2004,northwest,J,31.339678742550024
2004,northwest,K,32.592339994122675
2004,northwest,L,278.2584151597446
2004,northwest,M,20.63736355949569
2004,northwest,N,15.98658234749739
2004,northwest,O,17.6966308843713
2004,northwest,P,21.606515022113435
2004,northwest,Q,17.538024361587315
2004,northwest,R,13.090432985558918
2004,northwest,ST,19.4761496555485
2004,yorkshirehumber,ALLINDUSTRIES,22.077524198256683
2004,yorkshirehumber,ABDE,39.44414526641382
2004,yorkshirehumber,C,22.271000274977187
2004,yorkshirehumber,F,16.726874666257057
2004,yorkshirehumber,G,15.724899993074134
2004,yorkshirehumber,H,17.864910540181956
2004,yorkshirehumber,I,12.475218071561297
2004,yorkshirehumber,J,30.431527196725405
2004,yorkshirehumber,K,34.1478519279233
2004,yorkshirehumber,L,354.344847626704
2004,yorkshirehumber,M,18.334709431694414
2004,yorkshirehumber,N,14.197638492419522
2004,yorkshirehumber,O,20.374045911859692
2004,yorkshirehumber,P,21.41108665030346
2004,yorkshirehumber,Q,18.247099601569918
2004,yorkshirehumber,R,13.476039163992496
2004,yorkshirehumber,ST,22.26122604470387
2004,eastmidlands,ALLINDUSTRIES,21.91063182140273
2004,eastmidlands,ABDE,34.0629065166133
2004,eastmidlands,C,21.894102670823163
2004,eastmidlands,F,20.04655735302085
2004,eastmidlands,G,15.873141196070398
2004,eastmidlands,H,17.400191912033918
2004,eastmidlands,I,13.598304090548108
2004,eastmidlands,J,26.05022618875443
2004,eastmidlands,K,35.75714699864582
2004,eastmidlands,L,346.6740275485898
2004,eastmidlands,M,17.754133740802875
2004,eastmidlands,N,14.602492141933743
2004,eastmidlands,O,19.43748037217359
2004,eastmidlands,P,20.50929265367216
2004,eastmidlands,Q,16.56756202406734
2004,eastmidlands,R,15.534969968900999
2004,eastmidlands,ST,20.73454414407118
2004,westmidlands,ALLINDUSTRIES,22.028524676964167
2004,westmidlands,ABDE,27.85322713428584
2004,westmidlands,C,18.736203269587552
2004,westmidlands,F,19.437771409430397
2004,westmidlands,G,17.0127421413469
2004,westmidlands,H,17.169452412255435
2004,westmidlands,I,14.386987022065524
2004,westmidlands,J,30.405264494175793
2004,westmidlands,K,36.19283538547248
2004,westmidlands,L,292.32874987106055
2004,westmidlands,M,18.527061128343032
2004,westmidlands,N,13.971097957519497
2004,westmidlands,O,18.646003098470192
2004,westmidlands,P,23.076812291720483
2004,westmidlands,Q,18.054320330067867
2004,westmidlands,R,13.489879439590492
2004,westmidlands,ST,20.7949956636508
2004,east,ALLINDUSTRIES,24.734370850729956
2004,east,ABDE,31.558085522918805
2004,east,C,23.870527580629712
2004,east,F,20.52225124770107
2004,east,G,18.996071441959803
2004,east,H,20.886111205341148
2004,east,I,12.524957340144704
2004,east,J,28.27388382422491
2004,east,K,34.127738500756685
2004,east,L,311.50360885729975
2004,east,M,24.199370572671427
2004,east,N,18.215590791517812
2004,east,O,21.1853340309668
2004,east,P,23.39432314144583
2004,east,Q,18.611281646573936
2004,east,R,17.127171582782708
2004,east,ST,22.77692861164511
2004,london,ALLINDUSTRIES,31.015904026850528
2004,london,ABDE,62.634147266479644
2004,london,C,24.975082971028407
2004,london,F,20.63063487442794
2004,london,G,22.61754708386487
2004,london,H,26.6991364784408
2004,london,I,14.900095333713196
2004,london,J,48.38811530945484
2004,london,K,55.362628305516665
2004,london,L,257.82046133577774
2004,london,M,25.996556334884527
2004,london,N,17.570210575234373
2004,london,O,22.67980717638121
2004,london,P,28.345091679433622
2004,london,Q,20.72805065850472
2004,london,R,22.287755497512542
2004,london,ST,20.40482998763322
2004,southeast,ALLINDUSTRIES,26.751012572932375
2004,southeast,ABDE,27.61551969767483
2004,southeast,C,27.04454215097795
2004,southeast,F,22.101878783888182
2004,southeast,G,19.815028347035216
2004,southeast,H,20.866317961244373
2004,southeast,I,12.680326707828582
2004,southeast,J,44.34195836890068
2004,southeast,K,37.68744603184539
2004,southeast,L,376.7635491165049
2004,southeast,M,25.144217441943304
2004,southeast,N,15.584851377367702
2004,southeast,O,20.842598033761433
2004,southeast,P,23.675854127149883
2004,southeast,Q,17.5702341694169
2004,southeast,R,20.151181214440538
2004,southeast,ST,23.562674803083215
2004,southwest,ALLINDUSTRIES,22.91546733615676
2004,southwest,ABDE,31.18348452342505
2004,southwest,C,23.13350133274831
2004,southwest,F,19.323492972362406
2004,southwest,G,15.702981564294245
2004,southwest,H,19.500097133127596
2004,southwest,I,10.996390480762228
2004,southwest,J,32.34682232993848
2004,southwest,K,32.10529114306908
2004,southwest,L,273.8852299249668
2004,southwest,M,19.532384071852597
2004,southwest,N,15.387431400492922
2004,southwest,O,21.222227200071362
2004,southwest,P,21.691641282773336
2004,southwest,Q,16.849585494062808
2004,southwest,R,15.759755207994946
2004,southwest,ST,22.431442075850132
2004,wales,ALLINDUSTRIES,21.048182100459872
2004,wales,ABDE,20.837172650001367
2004,wales,C,20.978316690128008
2004,wales,F,15.773052831648945
2004,wales,G,15.06031533693472
2004,wales,H,17.752237520914367
2004,wales,I,11.061104804357983
2004,wales,J,31.333553827129126
2004,wales,K,31.6344219296964
2004,wales,L,384.00916925063393
2004,wales,M,16.04047159685349
2004,wales,N,13.85568022144125
2004,wales,O,18.95297528483295
2004,wales,P,23.41693609773822
2004,wales,Q,18.11007347763605
2004,wales,R,10.264180636633641
2004,wales,ST,18.990645140595205
2004,scotland,ALLINDUSTRIES,23.44996629584183
2004,scotland,ABDE,33.12583184999
2004,scotland,C,25.05841443019715
2004,scotland,F,17.802694897975485
2004,scotland,G,17.31532265979322
2004,scotland,H,18.995528503125815
2004,scotland,I,10.908218015350828
2004,scotland,J,31.091119274727987
2004,scotland,K,39.69634589258741
2004,scotland,L,285.3461092504414
2004,scotland,M,19.999811818297125
2004,scotland,N,15.503990473036279
2004,scotland,O,22.182973840742793
2004,scotland,P,24.417716542463737
2004,scotland,Q,18.004590220649842
2004,scotland,R,15.311829585760806
2004,scotland,ST,18.474923720039875
2004,northernireland,ALLINDUSTRIES,19.772969213727496
2004,northernireland,ABDE,11.383466856823317
2004,northernireland,C,21.63661899655423
2004,northernireland,F,15.300253254817248
2004,northernireland,G,16.577863521417523
2004,northernireland,H,17.04989451054486
2004,northernireland,I,11.67160566386487
2004,northernireland,J,35.81268732845694
2004,northernireland,K,33.17722145442558
2004,northernireland,L,287.5261436629222
2004,northernireland,M,21.828551515830696
2004,northernireland,N,12.696030609326536
2004,northernireland,O,19.160679986176945
2004,northernireland,P,22.718642868546432
2004,northernireland,Q,15.360303317293681
2004,northernireland,R,10.444471395111231
2004,northernireland,ST,15.44329694324948
2005,uk,ALLINDUSTRIES,25.881178462014653
2005,uk,ABDE,46.38640611108646
2005,uk,C,24.887719303135572
2005,uk,F,20.526051044041957
2005,uk,G,18.513254848520063
2005,uk,H,20.705595434622186
2005,uk,I,13.166904444127997
2005,uk,J,37.09028753706545
2005,uk,K,48.92772930226677
2005,uk,L,285.8966348308153
2005,uk,M,21.74682858620397
2005,uk,N,15.553406835864562
2005,uk,O,22.715802551910137
2005,uk,P,23.692637916705092
2005,uk,Q,18.2929194384765
2005,uk,R,17.24226997774531
2005,uk,ST,22.07339706142229
2005,northeast,ALLINDUSTRIES,22.95629899699697
2005,northeast,ABDE,41.69435466368914
2005,northeast,C,24.727852382580274
2005,northeast,F,17.914862394791978
2005,northeast,G,16.595155031637532
2005,northeast,H,19.34328699133343
2005,northeast,I,13.233628898270755
2005,northeast,J,36.19269677546461
2005,northeast,K,41.629916365153406
2005,northeast,L,314.1227111088135
2005,northeast,M,15.746738135155876
2005,northeast,N,13.73165984803463
2005,northeast,O,21.65406055759359
2005,northeast,P,20.26042875608675
2005,northeast,Q,17.742789242327827
2005,northeast,R,13.808738558041032
2005,northeast,ST,18.733932545614124
2005,northwest,ALLINDUSTRIES,23.650823392139557
2005,northwest,ABDE,47.25883693212871
2005,northwest,C,27.398533769665637
2005,northwest,F,17.738901934984888
2005,northwest,G,17.152275816204025
2005,northwest,H,19.248863577733445
2005,northwest,I,12.319653527702988
2005,northwest,J,29.71023119202694
2005,northwest,K,37.457931226163595
2005,northwest,L,278.8455718754311
2005,northwest,M,19.989765016003158
2005,northwest,N,15.747020199966844
2005,northwest,O,18.15173407239333
2005,northwest,P,22.49713463589068
2005,northwest,Q,18.364975227845754
2005,northwest,R,14.519410497907876
2005,northwest,ST,21.52092116896374
2005,yorkshirehumber,ALLINDUSTRIES,22.674805794353542
2005,yorkshirehumber,ABDE,32.64121886507542
2005,yorkshirehumber,C,24.63142575853686
2005,yorkshirehumber,F,17.825132551910087
2005,yorkshirehumber,G,16.184333175443808
2005,yorkshirehumber,H,17.32315950509794
2005,yorkshirehumber,I,11.77017249366815
2005,yorkshirehumber,J,28.05446581923037
2005,yorkshirehumber,K,41.15490452816961
2005,yorkshirehumber,L,286.13716355407786
2005,yorkshirehumber,M,18.594605379593173
2005,yorkshirehumber,N,12.583919971652028
2005,yorkshirehumber,O,22.38264913744715
2005,yorkshirehumber,P,22.03049340781972
2005,yorkshirehumber,Q,18.609274238979566
2005,yorkshirehumber,R,13.365033415235278
2005,yorkshirehumber,ST,23.525434108294252
2005,eastmidlands,ALLINDUSTRIES,22.06009204340255
2005,eastmidlands,ABDE,28.041433323556777
2005,eastmidlands,C,22.23302810251958
2005,eastmidlands,F,20.790497257313646
2005,eastmidlands,G,16.372024643371567
2005,eastmidlands,H,18.418220428898568
2005,eastmidlands,I,13.529202751521773
2005,eastmidlands,J,25.355808850749423
2005,eastmidlands,K,38.825826809027205
2005,eastmidlands,L,305.77052369764033
2005,eastmidlands,M,17.631869343918293
2005,eastmidlands,N,14.944041408355039
2005,eastmidlands,O,21.37674353896838
2005,eastmidlands,P,20.113641383541214
2005,eastmidlands,Q,16.210637997565073
2005,eastmidlands,R,16.71787236090342
2005,eastmidlands,ST,21.442491565587932
2005,westmidlands,ALLINDUSTRIES,22.785992571537562
2005,westmidlands,ABDE,28.85268611336693
2005,westmidlands,C,20.01174844090328
2005,westmidlands,F,20.588638392204473
2005,westmidlands,G,17.088070615684916
2005,westmidlands,H,18.31335118233366
2005,westmidlands,I,14.399801129750434
2005,westmidlands,J,31.980662545161845
2005,westmidlands,K,41.07562556918265
2005,westmidlands,L,254.93858178479834
2005,westmidlands,M,18.300558448137522
2005,westmidlands,N,14.217465416332482
2005,westmidlands,O,20.71049957263784
2005,westmidlands,P,22.87888162686369
2005,westmidlands,Q,18.51752761504325
2005,westmidlands,R,13.464227354443553
2005,westmidlands,ST,21.284688414052628
2005,east,ALLINDUSTRIES,25.664322159668245
2005,east,ABDE,32.24653022076589
2005,east,C,26.020904113770268
2005,east,F,22.23140868681762
2005,east,G,19.601602114952772
2005,east,H,21.190668781612498
2005,east,I,12.94169149854801
2005,east,J,28.773051982777023
2005,east,K,39.80166448805425
2005,east,L,298.74751617530063
2005,east,M,23.313915992507923
2005,east,N,16.906949494510854
2005,east,O,21.919898003471534
2005,east,P,24.36176203421163
2005,east,Q,18.833200318838696
2005,east,R,20.038451221548407
2005,east,ST,24.94266621459115
2005,london,ALLINDUSTRIES,32.64947046972033
2005,london,ABDE,57.03542902987657
2005,london,C,25.6388657743479
2005,london,F,23.677233188950673
2005,london,G,24.026675523592893
2005,london,H,26.391147945822315
2005,london,I,15.935738061160299
2005,london,J,46.19172577206471
2005,london,K,67.52944123720668
2005,london,L,258.18569637439373
2005,london,M,25.479151595016518
2005,london,N,17.511047028122366
2005,london,O,24.201695902273368
2005,london,P,29.878756191523944
2005,london,Q,20.49340976189653
2005,london,R,22.078863218669923
2005,london,ST,22.377333327017258
2005,southeast,ALLINDUSTRIES,27.68495306640773
2005,southeast,ABDE,29.620924755243877
2005,southeast,C,28.82918683699224
2005,southeast,F,24.81390495167668
2005,southeast,G,20.593931390407278
2005,southeast,H,21.77432606130917
2005,southeast,I,12.805934634525768
2005,southeast,J,44.521586945077615
2005,southeast,K,42.72396998809459
2005,southeast,L,342.73426134513556
2005,southeast,M,23.560539187191026
2005,southeast,N,15.831545742555162
2005,southeast,O,22.130566449946524
2005,southeast,P,23.678647678085955
2005,southeast,Q,17.623541519320522
2005,southeast,R,22.318678549365593
2005,southeast,ST,24.508901045958808
2005,southwest,ALLINDUSTRIES,23.790061655567285
2005,southwest,ABDE,33.72500966577434
2005,southwest,C,23.990953064581376
2005,southwest,F,20.252618424631454
2005,southwest,G,16.640023732706776
2005,southwest,H,19.304302206606366
2005,southwest,I,12.031067460851924
2005,southwest,J,30.54506319127736
2005,southwest,K,39.082638383895116
2005,southwest,L,264.6334269229542
2005,southwest,M,18.80218517880844
2005,southwest,N,14.768168611329031
2005,southwest,O,22.765140931221573
2005,southwest,P,21.82817989793111
2005,southwest,Q,17.351411045889424
2005,southwest,R,17.823758331405454
2005,southwest,ST,22.342440644373628
2005,wales,ALLINDUSTRIES,21.342825190267103
2005,wales,ABDE,14.556411848558671
2005,wales,C,22.593838662148112
2005,wales,F,17.24050045536917
2005,wales,G,15.083141281225299
2005,wales,H,18.60572560414797
2005,wales,I,11.425404095348652
2005,wales,J,29.89845515889649
2005,wales,K,33.479226511851046
2005,wales,L,342.6113571533133
2005,wales,M,16.112566726418876
2005,wales,N,13.756177802393955
2005,wales,O,21.95993716137724
2005,wales,P,22.35972900505711
2005,wales,Q,19.09224341098769
2005,wales,R,10.305712446843936
2005,wales,ST,20.41666331160947
2005,scotland,ALLINDUSTRIES,24.09701033305676
2005,scotland,ABDE,33.21980887211922
2005,scotland,C,28.253991394811898
2005,scotland,F,19.014548508485802
2005,scotland,G,17.481629921189718
2005,scotland,H,19.654751581530526
2005,scotland,I,11.612385271409211
2005,scotland,J,29.45193083026407
2005,scotland,K,41.96017305370173
2005,scotland,L,270.41837310852713
2005,scotland,M,19.61236483408353
2005,scotland,N,15.486178803563416
2005,scotland,O,22.500955970404366
2005,scotland,P,25.00930818235823
2005,scotland,Q,18.420165524446126
2005,scotland,R,12.647477440609043
2005,scotland,ST,18.287686394680183
2005,northernireland,ALLINDUSTRIES,20.37656249047038
2005,northernireland,ABDE,8.861454047454949
2005,northernireland,C,23.91987743429676
2005,northernireland,F,17.109948499239017
2005,northernireland,G,16.93500824376034
2005,northernireland,H,16.394007519500864
2005,northernireland,I,12.428066956419949
2005,northernireland,J,30.47597338372035
2005,northernireland,K,36.59793898687553
2005,northernireland,L,275.7459224902704
2005,northernireland,M,21.531751979999616
2005,northernireland,N,12.936475859277316
2005,northernireland,O,20.295641571733732
2005,northernireland,P,25.311927020021397
2005,northernireland,Q,15.663175434432564
2005,northernireland,R,10.978834176451091
2005,northernireland,ST,17.41077197805603
2006,uk,ALLINDUSTRIES,27.15037828281241
2006,uk,ABDE,51.95651463585192
2006,uk,C,25.87707698867674
2006,uk,F,21.792065774423993
2006,uk,G,19.617506111583165
2006,uk,H,20.82998716792927
2006,uk,I,13.39847170343326
2006,uk,J,37.40442949621054
2006,uk,K,53.41475598634899
2006,uk,L,264.63754419888215
2006,uk,M,23.63535561979981
2006,uk,N,16.33229187822403
2006,uk,O,23.731235087098156
2006,uk,P,24.57424942743247
2006,uk,Q,19.452316123646035
2006,uk,R,17.15675174096042
2006,uk,ST,22.348695938772682
2006,northeast,ALLINDUSTRIES,23.367177927745875
2006,northeast,ABDE,45.036136934741016
2006,northeast,C,24.98095908201342
2006,northeast,F,19.67435392779972
2006,northeast,G,16.85419739888106
2006,northeast,H,17.58616922687489
2006,northeast,I,13.061654659714357
2006,northeast,J,33.457650564201515
2006,northeast,K,44.18700544145639
2006,northeast,L,245.3971723343382
2006,northeast,M,16.673856378449383
2006,northeast,N,13.481590057470084
2006,northeast,O,21.9192985450642
2006,northeast,P,21.735382904589194
2006,northeast,Q,18.170119970066008
2006,northeast,R,13.795207577009338
2006,northeast,ST,19.190931065634107
2006,northwest,ALLINDUSTRIES,25.351915575739635
2006,northwest,ABDE,36.114213578164744
2006,northwest,C,29.720875301949626
2006,northwest,F,20.619922089058264
2006,northwest,G,18.087395659980817
2006,northwest,H,20.659590753039648
2006,northwest,I,13.057660472101965
2006,northwest,J,32.472671674587026
2006,northwest,K,42.43959799709059
2006,northwest,L,271.8449955737668
2006,northwest,M,23.054894300042683
2006,northwest,N,17.15945002910246
2006,northwest,O,19.393975328408523
2006,northwest,P,23.160160078154338
2006,northwest,Q,18.720891063936627
2006,northwest,R,14.81225679958465
2006,northwest,ST,21.49325169322795
2006,yorkshirehumber,ALLINDUSTRIES,23.794662169307134
2006,yorkshirehumber,ABDE,42.533879405397585
2006,yorkshirehumber,C,25.085523438637946
2006,yorkshirehumber,F,20.250088127154598
2006,yorkshirehumber,G,17.052342633215122
2006,yorkshirehumber,H,18.407025127529305
2006,yorkshirehumber,I,13.178726313058828
2006,yorkshirehumber,J,30.46704878641358
2006,yorkshirehumber,K,40.968066603327465
2006,yorkshirehumber,L,285.85679872984815
2006,yorkshirehumber,M,20.17707961292826
2006,yorkshirehumber,N,13.426103394376012
2006,yorkshirehumber,O,20.99828806048944
2006,yorkshirehumber,P,22.851187041038433
2006,yorkshirehumber,Q,19.71756227540649
2006,yorkshirehumber,R,12.805721137306959
2006,yorkshirehumber,ST,22.6502598564532
2006,eastmidlands,ALLINDUSTRIES,23.480218836330803
2006,eastmidlands,ABDE,28.94446377072797
2006,eastmidlands,C,23.779854783709588
2006,eastmidlands,F,21.656450722290128
2006,eastmidlands,G,18.095571065607857
2006,eastmidlands,H,18.85466831403
2006,eastmidlands,I,13.58097635370254
2006,eastmidlands,J,26.189973224898463
2006,eastmidlands,K,43.34207459141851
2006,eastmidlands,L,290.3214183183286
2006,eastmidlands,M,18.648699045320303
2006,eastmidlands,N,16.35196932415169
2006,eastmidlands,O,22.667506605713125
2006,eastmidlands,P,21.325237402307017
2006,eastmidlands,Q,17.675154479867665
2006,eastmidlands,R,16.92288265945499
2006,eastmidlands,ST,22.249215809755626
2006,westmidlands,ALLINDUSTRIES,23.48389475460718
2006,westmidlands,ABDE,32.34737656527671
2006,westmidlands,C,20.70749291480217
2006,westmidlands,F,21.726925239019195
2006,westmidlands,G,17.55002574381615
2006,westmidlands,H,18.51588873161204
2006,westmidlands,I,14.313259938028253
2006,westmidlands,J,32.01368906275986
2006,westmidlands,K,42.40840633475782
2006,westmidlands,L,231.52580561546426
2006,westmidlands,M,20.255103808650336
2006,westmidlands,N,14.901090286433247
2006,westmidlands,O,20.70119550166477
2006,westmidlands,P,22.752973379198018
2006,westmidlands,Q,19.89482024397494
2006,westmidlands,R,13.621429880633443
2006,westmidlands,ST,21.199045631042324
2006,east,ALLINDUSTRIES,26.736765538923155
2006,east,ABDE,31.8865143977835
2006,east,C,27.423407360827937
2006,east,F,22.210753392188362
2006,east,G,20.590959972882686
2006,east,H,21.055852282474277
2006,east,I,13.858973333415488
2006,east,J,30.839879347548678
2006,east,K,48.89206423226584
2006,east,L,267.4056508293214
2006,east,M,24.73513914626243
2006,east,N,17.030814067255033
2006,east,O,24.789450444824407
2006,east,P,26.14930848505188
2006,east,Q,20.439404001327198
2006,east,R,18.06090314239235
2006,east,ST,22.077845649099718
2006,london,ALLINDUSTRIES,34.16774782868103
2006,london,ABDE,55.543337763141764
2006,london,C,27.560531223669006
2006,london,F,26.210035593272078
2006,london,G,25.365156617358252
2006,london,H,25.038316069772865
2006,london,I,15.81429122294966
2006,london,J,43.51099617802199
2006,london,K,72.63143775292424
2006,london,L,234.52956110642475
2006,london,M,28.16048793125552
2006,london,N,18.200709217220826
2006,london,O,25.47379255591089
2006,london,P,30.05063206775833
2006,london,Q,23.10613560031774
2006,london,R,24.681242057441754
2006,london,ST,24.179470079773328
2006,southeast,ALLINDUSTRIES,29.049702376800315
2006,southeast,ABDE,33.83509743639784
2006,southeast,C,28.86899973454428
2006,southeast,F,23.592651325610788
2006,southeast,G,22.407168918242476
2006,southeast,H,22.448343995363164
2006,southeast,I,13.244748501819899
2006,southeast,J,47.89771554191689
2006,southeast,K,48.05536521678853
2006,southeast,L,342.68580389386875
2006,southeast,M,25.462503878606146
2006,southeast,N,16.973043111685925
2006,southeast,O,23.768988861951563
2006,southeast,P,25.60545704842149
2006,southeast,Q,19.200987165195656
2006,southeast,R,19.609103031130978
2006,southeast,ST,24.29753546894647
2006,southwest,ALLINDUSTRIES,24.56563481386208
2006,southwest,ABDE,30.616329958106277
2006,southwest,C,25.184390649981946
2006,southwest,F,19.73123623825254
2006,southwest,G,17.849855923663334
2006,southwest,H,20.240425447963947
2006,southwest,I,12.253899408596782
2006,southwest,J,31.593518050085464
2006,southwest,K,43.38959909475325
2006,southwest,L,225.45655210369648
2006,southwest,M,18.874752280090927
2006,southwest,N,14.986687082422163
2006,southwest,O,23.874120423429037
2006,southwest,P,23.785240845191574
2006,southwest,Q,18.368946006730262
2006,southwest,R,16.52370581108446
2006,southwest,ST,21.377342808891402
2006,wales,ALLINDUSTRIES,22.349131952190167
2006,wales,ABDE,18.786301271903998
2006,wales,C,24.701286244677682
2006,wales,F,17.897583097195497
2006,wales,G,16.1424437615802
2006,wales,H,19.37957199195291
2006,wales,I,10.641475308675673
2006,wales,J,28.96658403527533
2006,wales,K,35.307783032915935
2006,wales,L,332.25417163781395
2006,wales,M,17.322821114228287
2006,wales,N,15.078046554107898
2006,wales,O,23.05467338247337
2006,wales,P,21.757285593689573
2006,wales,Q,18.22878095010435
2006,wales,R,10.296756333183168
2006,wales,ST,20.562034065881377
2006,scotland,ALLINDUSTRIES,25.12415019085825
2006,scotland,ABDE,35.34218470446445
2006,scotland,C,28.36827760612036
2006,scotland,F,21.610676646753557
2006,scotland,G,18.029791562078998
2006,scotland,H,19.732315424817436
2006,scotland,I,11.50980532830283
2006,scotland,J,29.284124655662612
2006,scotland,K,45.8484728236911
2006,scotland,L,243.52357842711052
2006,scotland,M,21.844168939362117
2006,scotland,N,15.728171600034717
2006,scotland,O,23.361982726108902
2006,scotland,P,25.086954991653464
2006,scotland,Q,19.016633645043846
2006,scotland,R,13.915707660385491
2006,scotland,ST,20.68935713752115
2006,northernireland,ALLINDUSTRIES,21.556821107177754
2006,northernireland,ABDE,11.247288524761366
2006,northernireland,C,21.758459720293363
2006,northernireland,F,19.75456868236555
2006,northernireland,G,18.65417411565836
2006,northernireland,H,15.741152663426943
2006,northernireland,I,12.209085558654449
2006,northernireland,J,29.485066945937582
2006,northernireland,K,37.021931310674624
2006,northernireland,L,260.11194043756825
2006,northernireland,M,23.627630275684837
2006,northernireland,N,14.723493091142979
2006,northernireland,O,20.617570651846723
2006,northernireland,P,25.788750140719348
2006,northernireland,Q,16.993232278527962
2006,northernireland,R,9.502676272013822
2006,northernireland,ST,20.49583396809267
2007,uk,ALLINDUSTRIES,28.218387329951163
2007,uk,ABDE,53.490988883263746
2007,uk,C,26.362373232105853
2007,uk,F,22.725895687592573
2007,uk,G,20.393451668249153
2007,uk,H,22.31936475236931
2007,uk,I,13.557705333687972
2007,uk,J,38.82358445875964
2007,uk,K,59.53035896553958
2007,uk,L,261.06306512313023
2007,uk,M,24.248261848737158
2007,uk,N,16.428852652963787
2007,uk,O,24.044402825886756
2007,uk,P,26.08712094133016
2007,uk,Q,20.42428069175632
2007,uk,R,17.6227189693698
2007,uk,ST,23.405119437334157
2007,northeast,ALLINDUSTRIES,23.94617841359252
2007,northeast,ABDE,56.52139756524619
2007,northeast,C,25.701341113569484
2007,northeast,F,18.406192322523335
2007,northeast,G,17.9260498628396
2007,northeast,H,18.739286917444193
2007,northeast,I,13.51120374714504
2007,northeast,J,32.42870735954332
2007,northeast,K,44.772258941916085
2007,northeast,L,236.00328220982132
2007,northeast,M,17.00356779348183
2007,northeast,N,13.137570174981965
2007,northeast,O,21.18912891480074
2007,northeast,P,24.372429266478008
2007,northeast,Q,18.845622550355504
2007,northeast,R,14.996210893573878
2007,northeast,ST,19.867659791645995
2007,northwest,ALLINDUSTRIES,26.1329792105014
2007,northwest,ABDE,30.430174029935017
2007,northwest,C,30.04385003735599
2007,northwest,F,21.793877975690428
2007,northwest,G,19.474953839409263
2007,northwest,H,20.675929319200964
2007,northwest,I,12.835309990057562
2007,northwest,J,35.303067425324016
2007,northwest,K,45.78879733064844
2007,northwest,L,249.97976293347847
2007,northwest,M,23.378729854057696
2007,northwest,N,17.456064797397367
2007,northwest,O,19.590091314663326
2007,northwest,P,24.209826381969652
2007,northwest,Q,20.658953109597153
2007,northwest,R,16.10303139241488
2007,northwest,ST,23.260199590200138
2007,yorkshirehumber,ALLINDUSTRIES,24.998880114653627
2007,yorkshirehumber,ABDE,43.200461316345795
2007,yorkshirehumber,C,26.424207561839534
2007,yorkshirehumber,F,20.420009087214847
2007,yorkshirehumber,G,17.639808631587876
2007,yorkshirehumber,H,19.4758881979867
2007,yorkshirehumber,I,12.440023676145533
2007,yorkshirehumber,J,32.275329885604606
2007,yorkshirehumber,K,46.12934766085286
2007,yorkshirehumber,L,304.76327471096357
2007,yorkshirehumber,M,20.948361453575668
2007,yorkshirehumber,N,14.69451067454477
2007,yorkshirehumber,O,22.166435558353314
2007,yorkshirehumber,P,25.365288527056872
2007,yorkshirehumber,Q,20.150141185346754
2007,yorkshirehumber,R,13.772940081002108
2007,yorkshirehumber,ST,23.570244356180094
2007,eastmidlands,ALLINDUSTRIES,23.749165236187434
2007,eastmidlands,ABDE,29.388415050399825
2007,eastmidlands,C,23.53664758128628
2007,eastmidlands,F,21.5801167748926
2007,eastmidlands,G,18.735514182455024
2007,eastmidlands,H,19.84749490935174
2007,eastmidlands,I,12.691644899138323
2007,eastmidlands,J,27.595713891511895
2007,eastmidlands,K,49.298152402767975
2007,eastmidlands,L,246.3255570505447
2007,eastmidlands,M,19.87433360503195
2007,eastmidlands,N,16.33701515285464
